"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q83_First.Click","Q83_Last.Click","Q83_Page.Submit","Q83_Click.Count","sex","age","race","educ","employ","income","politic1","politic2_1","Vax1_Vax1_1","Vax1_Vax1_2","Vax1_Vax1_3","Vax1_Vax1_4","Vax1_Vax1_5","Vax1_Vax1_6","Vax1_Vax1_check","Vax1_Vax1_33","Vax1_Vax1_34","Vax1_Vax1_35","Vax1_Vax1_36","Euth1_Euthanasia_1","Euth1_Euthanasia_2","Euth1_Euthanasia_3","Euth1_Euthanasia_4","Euth1_Euthanasia_5","Euth1_Euthanasia_check","Consq_Consequ2R_1","Consq_Consequ2R_2","Consq_Consequ2R_3","Consq_Consequ2R_4","Consq_Consequ2R_5","Consq_Consequ2R_check","Abortion_Abortion2R_1","Abortion_Abortion2R_2","Abortion_Abortion2R_3","Abortion_Abortion2R_4","Abortion_Abortion2R_5","Abortion_Abortion2R_check","SC0","SC1","SC2","SC3","SC4","workerId","assignmentId","hitId","study_time","payment","eligible"
"865","2018-03-21 15:20:19","2018-03-21 15:23:20","0","6f621ce3666a85bd","100","180","1","2018-03-21 15:23:20","R_2uDKBwWGldry6aA","","","","","32.795196533203","-116.96710205078","anonymous","EN","0","0","4.148","0","0","0","7.424","0","0","0","7.544","0","1","34","1","4","2","2","10","56","1","6","6","1","6","1","5","6","1","6","1","5","2","5","3","5","4","3","3","3","3","3","2","2","1","3","5","4","3","30","4","17","11","24","bbc2e12a39611103","33FBRBDW6OZN3DAP1NUXUNJ41J18CN","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"866","2018-03-21 15:20:58","2018-03-21 15:23:54","0","8fd8800b58b976d0","100","176","1","2018-03-21 15:23:55","R_6WFA6Dmc9x6wsa5","","","","","40.595794677734","-74.152496337891","anonymous","EN","4.418","4.418","5.404","1","0","0","6.221","0","0","0","8.803","0","2","23","1","4","1","5","2","6","1","6","6","1","5","1","5","6","2","6","1","5","3","5","4","5","4","4","3","2","4","3","2","5","1","2","5","4","3","29","4","16","13","22","0fcdfde799364686","3FPRZHYEPY7X1PAJGNU6TYZI64PV3H","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"867","2018-03-21 15:20:51","2018-03-21 15:24:26","0","e49bf3a5da2cc83c","100","214","1","2018-03-21 15:24:26","R_XuLmovsWEBtq3gl","","","","","39.752395629883","-92.456596374512","anonymous","EN","0","0","5.688","0","0","0","53.739","0","0","0","21.939","0","2","23","1","4","1","4","2","6","1","6","6","1","4","1","5","6","1","6","1","6","5","6","1","5","4","4","4","3","4","4","2","1","1","1","6","6","2","28","3","17","5","25","a0dae02fcfb8b0a9","3DHE4R9OCWBPYAO5NSHFANRGDB1G22","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"868","2018-03-21 15:21:47","2018-03-21 15:25:45","0","d0f7481baa7e993f","100","237","1","2018-03-21 15:25:45","R_3izrm9YzigM5vjQ","","","","","33.752700805664","-78.907096862793","anonymous","EN","0","0","6.992","0","7.18","7.18","9.772","1","0","0","13.254","0","2","41","1","6","1","6","11","50","5","6","6","2","4","1","5","6","6","6","1","5","3","6","3","5","5","5","3","4","3","4","2","3","2","3","5","4","2","23","2","21","13","24","34755e238949ce3f","3VZLGYJEYLAQQ7M719QXLK1I1AWXZJ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"869","2018-03-21 15:21:52","2018-03-21 15:26:02","0","344866af6569c114","100","249","1","2018-03-21 15:26:02","R_suOTaWvbrpkavjX","","","","","41.772705078125","-71.350303649902","anonymous","EN","0","0","6.087","0","0","0","5.644","0","0","0","7.174","0","2","30","5","6","1","3","9","50","4","5","5","3","4","3","5","5","4","4","2","5","2","5","2","5","4","3","2","3","2","4","2","2","2","2","5","4","3","21","4","20","11","25","0d971189bebf0bc4","3ZOTGHDK5IB6VMM15Q9T6EDM2RRSO4","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"870","2018-03-21 15:22:02","2018-03-21 15:26:13","0","0c6662bdedfb846f","100","250","1","2018-03-21 15:26:13","R_3fio6vQGG3HgDDe","","","","","38.62629699707","-121.38279724121","anonymous","EN","0","0","7.148","0","0","0","10.345","0","0","0","15.456","0","2","61","1","3","3","4","9","15","2","6","6","1","4","1","5","6","1","6","1","6","1","6","1","5","4","4","2","4","3","2","2","1","1","1","6","4","4","27","3","19","7","29","1859faf769f77b50","3X1FV8S5JXRYV1M7B21QCSORA9UGVA","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"871","2018-03-21 15:23:33","2018-03-21 15:26:41","0","10d71fdbd290596f","100","188","1","2018-03-21 15:26:42","R_2ckKGdbWb04NVKC","","","","","37.875396728516","-121.6867980957","anonymous","EN","0","0","4.502","0","0","0","6.238","0","0","0","11.342","0","2","38","1","6","1","5","1","90","1","6","6","1","4","1","5","6","1","6","1","5","3","5","3","4","4","4","4","3","3","4","2","6","6","5","3","1","3","28","4","18","27","22","6954f11915b94853","3G2UL9A02DEUNIW5HRPOUNVZUDL768","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"872","2018-03-21 15:14:44","2018-03-21 15:27:10","0","ef120c07be50984b","100","746","1","2018-03-21 15:27:10","R_2CHg9yehCOElQAz","","","","","34.820999145508","-120.41020202637","anonymous","EN","0","0","40.91","0","6.123","6.123","6.471","1","0","0","12.347","0","1","23","1","3","1","6","1","70","2","4","4","4","4","2","5","4","4","4","2","6","1","6","1","6","4","6","5","6","6","6","2","6","6","6","1","1","3","20","4","21","30","30","9e8afb4711467767","3URFVVM165IY93SCW4FA1D2E7SCUZL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"873","2018-03-21 15:26:01","2018-03-21 15:28:52","0","85ddfccfa539d3fe","100","170","1","2018-03-21 15:28:52","R_33Bl0aiGVDqgUwH","","","","","28.510604858398","-81.197601318359","anonymous","EN","0","0","4.179","0","0","0","6.771","0","0","0","9.622","0","2","27","2","6","1","2","2","0","1","6","6","1","6","1","5","6","1","6","1","6","1","6","2","6","4","6","1","2","1","4","2","1","1","1","6","6","3","30","4","24","5","29","5317d411e404c8c3","3OLF68YTN918PDNEPN4CYKA2OKUAF5","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"874","2018-03-21 15:18:11","2018-03-21 15:30:04","0","2cd6601e9a69fee6","100","712","1","2018-03-21 15:30:04","R_1dbqSI90oxsIfog","","","","","40.832595825195","-74.130699157715","anonymous","EN","0","0","156.849","0","0","0","5.821","0","1.953","1.953","12.176","1","2","33","1","4","1","5","10","34","6","6","6","1","6","1","5","6","6","6","1","4","6","5","4","6","4","5","4","5","4","5","2","5","3","6","4","2","3","25","4","21","22","19","013de3c3c34c1e49","3EQHHY4HQSSHX77S5BJD8UUSXLJ5GJ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"875","2018-03-21 15:26:22","2018-03-21 15:30:56","0","dcafdd07d3a87fab","100","274","1","2018-03-21 15:30:56","R_6EDc7P48mXUPq3T","","","","","21.320907592773","-157.83889770508","anonymous","EN","0","0","6.531","0","0","0","7.441","0","0","0","22.055","0","2","43","5","6","1","5","2","40","4","5","6","2","4","3","5","6","2","6","1","4","3","4","4","4","4","4","4","3","4","3","2","2","2","3","4","4","3","23","4","16","13","19","d179ffc719da5203","3PJUZCGDJ6GL5F3MP3K6SXIWVYZ897","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"876","2018-03-21 15:29:39","2018-03-21 15:31:20","0","2ec855529ae7f25e","100","100","1","2018-03-21 15:31:20","R_269nS8Gb46oOy3E","","","","","35.283996582031","-78.01969909668","anonymous","EN","3.612","3.982","4.152","2","6.043","6.043","6.19","1","0","0","6.078","0","1","30","1","4","1","1","3","83","5","3","2","5","3","3","5","3","5","5","4","4","5","4","5","4","4","4","3","5","5","5","2","4","3","5","4","5","3","12","4","20","17","16","9f9a92be618c71f6","3RWE2M8QWHAOCS2DV9QWHJ7YHP50NC","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"877","2018-03-21 15:29:04","2018-03-21 15:32:05","0","8b236d3b919992f0","100","181","1","2018-03-21 15:32:06","R_1Nfi5lqk2SUtL0L","","","","","41.836502075195","-72.463203430176","anonymous","EN","0","0","4.122","0","0","0","6.08","0","0","0","9.59","0","1","33","1","6","1","6","1","76","2","5","6","1","5","2","5","6","2","6","1","5","2","6","2","5","4","5","2","2","2","2","2","6","6","6","1","2","2","27","3","19","29","26","77e2fc90229e76f7","3DI28L7YXAEKPBAIYTRD51WZ8P9E13","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"878","2018-03-21 15:28:48","2018-03-21 15:33:36","0","a34c42060e219d77","100","288","1","2018-03-21 15:33:37","R_73SoyqnnZpoer9n","","","","","40.792098999023","-74.162696838379","anonymous","EN","0","0","4.23","0","0","0","6.473","0","0","0","9.075","0","1","60","2","3","1","3","2","48","4","5","5","4","5","3","5","5","2","5","2","5","5","5","5","5","4","5","5","3","5","2","2","5","4","5","3","2","3","21","4","14","23","19","db5200d41520c4fd","3P529IW9KYLPLWEIMET27YQDIWTLFY","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"879","2018-03-21 15:27:11","2018-03-21 15:33:41","0","a051d217233eaac4","100","390","1","2018-03-21 15:33:42","R_3BLef2w3EHO9okN","","","","","34.052993774414","-118.26419830322","anonymous","EN","0","0","15.72","0","0","0","6.962","0","0","0","7.54","0","1","54","1","3","1","2","2","6","6","5","6","1","4","1","5","6","3","6","1","6","2","6","5","6","4","6","2","5","6","6","2","3","2","2","5","5","3","22","4","23","11","25","e99bc26059aa60c3","3KMS4QQVK2QE1QW01EH1SYDYTWJKFP","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"880","2018-03-21 15:31:57","2018-03-21 15:34:53","0","56dd7c0fc09c3460","100","175","1","2018-03-21 15:34:53","R_3qqBmplVCP0eUNY","","","","","40.708694458008","-74.010398864746","anonymous","EN","0","0","3.942","0","0","0","44.017","0","0","0","7.493","0","1","29","1","4","1","6","11","28","1","6","6","1","6","1","5","6","1","6","1","6","1","4","5","5","4","5","2","4","2","6","2","1","1","1","6","6","3","30","4","25","5","23","437fcaf9cc2fa2f9","3E13VNJ1NNVW5GC4UCH4QGUR0IF1IY","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"881","2018-03-21 15:19:29","2018-03-21 15:35:43","0","e5686158c93c0d9d","100","974","1","2018-03-21 15:35:43","R_1LdoorBiORZSAEx","","","","","18.34700012207","-66.05770111084","anonymous","EN","0","0","5.852","0","0","0","870.542","0","0","0","6.462","0","1","30","2","6","2","1","2","0","4","3","3","3","4","4","5","3","3","2","4","4","4","3","5","3","5","4","4","4","3","3","2","3","4","2","4","5","3","17","3","18","14","15","af251d29fdcd1ee1","38F5OAUN5NCAK7GMDAGSREKP3RPH77","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"882","2018-03-21 15:33:27","2018-03-21 15:36:41","0","a7b12824519c86cd","100","193","1","2018-03-21 15:36:41","R_1EikaayFYrsDbgj","","","","","34.154296875","-86.747398376465","anonymous","EN","0","0","3.914","0","0","0","6.3","0","0","0","8.757","0","1","24","1","4","1","3","9","100","3","2","3","3","1","6","5","3","5","3","4","2","4","6","1","2","4","1","3","1","1","1","2","6","6","6","1","1","3","14","4","13","30","19","a33f4608b83a3f3c","3TXWC2NHNZQ3OZIV31QB9OIX7S79S9","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"883","2018-03-21 15:34:13","2018-03-21 15:36:56","0","9f78d875fd0c25bd","100","163","1","2018-03-21 15:36:57","R_pawXXwMtmIowJzP","","","","","30.567001342773","-96.283699035645","anonymous","EN","0","0","4.738","0","0","0","6.915","0","0","0","9.15","0","1","28","1","6","1","3","1","85","2","6","6","1","6","4","5","6","1","6","1","3","5","4","5","3","4","5","5","2","4","5","2","6","6","6","1","1","3","29","4","17","30","14","98669319bb17dac5","354P56DE9K3ZAGU2O4SRVSRRC2J7SV","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"884","2018-03-21 15:34:42","2018-03-21 15:37:30","0","2707332942ded141","100","167","1","2018-03-21 15:37:30","R_Y3mEn2NUfjVbsul","","","","","35.746307373047","-78.723899841309","anonymous","EN","0","0","4.016","0","6.144","6.144","6.528","1","0","0","7.132","0","1","21","1","3","2","3","9","0","2","6","6","1","5","1","5","6","1","6","1","6","2","6","2","6","4","5","3","3","1","3","2","1","1","1","6","6","3","28","4","21","5","28","1c55d7c439e85317","33OOO72IVHL61X2D4L5SLJFRFWOCTI","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"885","2018-03-21 15:32:30","2018-03-21 15:37:51","0","2c9c2e4639cf8583","100","320","1","2018-03-21 15:37:51","R_1pKJKxGaRxrPL50","","","","","35.738693237305","-82.054801940918","anonymous","EN","0","0","13.939","0","0","0","6.104","0","0","0","6.21","0","1","36","1","4","1","3","2","26","1","5","6","1","5","3","5","6","2","5","1","4","2","6","3","4","4","4","4","5","4","5","2","4","3","3","4","3","3","28","4","20","17","23","0fbf9a33cc8d7499","3CN4LGXD5XOZNFOSLCM9A2VI2LOY4F","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"886","2018-03-21 15:32:46","2018-03-21 15:37:55","0","b2d451bc59733aec","100","308","1","2018-03-21 15:37:55","R_UFTbDKeTHJHmw9j","","","","","42.82600402832","-106.35230255127","anonymous","EN","0","0","5.707","0","0","0","6.366","0","0","0","15.427","0","1","41","1","3","1","3","2","12","3","5","5","2","5","2","5","4","4","5","2","5","2","5","4","5","4","5","3","4","2","5","2","2","2","2","5","4","3","24","4","23","11","23","d3212e689cae5a5a","3JNQLM5FT4M5K226YJEVNFWO9SP2LW","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"887","2018-03-21 15:35:27","2018-03-21 15:38:01","0","bb90b70f5217b72a","100","153","1","2018-03-21 15:38:01","R_UAueNrEI0nWamU9","","","","","41.899795532227","-87.63680267334","anonymous","EN","0","0","4.556","0","0","0","6.051","0","0","0","8.329","0","1","26","1","4","1","6","9","50","1","5","6","3","4","1","5","6","3","6","1","6","1","4","2","6","4","4","4","3","4","3","2","3","1","2","4","5","3","25","4","16","11","27","943b92787a852641","3FPRZHYEPY7X1PAJGNU6TYZI64KV3C","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"888","2018-03-21 15:34:22","2018-03-21 15:38:34","0","2f7e1315c60dbf5e","100","251","1","2018-03-21 15:38:34","R_2zuNgW36f9T22K7","","","","","32.803604125977","-79.946998596191","anonymous","EN","0","0","53.105","0","0","0","25.009","0","7.377","8.227","8.489","2","2","40","1","4","1","3","1","66","5","5","5","2","5","3","5","5","5","5","1","4","1","4","2","4","4","4","5","4","3","3","2","5","5","5","2","2","2","22","3","17","25","23","73f10c296aca1248","35LDD5557A4K70OHN1LENOX7QXTMKW","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"889","2018-03-21 15:38:04","2018-03-21 15:39:33","0","7d3b704eccf330dc","100","88","1","2018-03-21 15:39:33","R_11gwSJTVwyPeKqm","","","","","39.923202514648","-82.876602172852","anonymous","EN","2.112","2.112","3.871","1","0","0","6.075","0","1.408","2.854","5.857","2","1","33","1","6","1","4","9","54","4","5","6","3","5","2","5","4","5","3","5","3","5","3","4","5","4","5","5","3","5","5","2","4","4","5","4","4","2","23","3","17","19","16","8da8993a1468be4f","388U7OUMF719RQU5OG7DQ3C8IMV0R1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"890","2018-03-21 15:37:03","2018-03-21 15:39:35","0","29ef6a08819fc0f7","100","152","1","2018-03-21 15:39:36","R_1jHRkOiTDHa7McW","","","","","48.343200683594","-116.45359802246","anonymous","EN","0","0","4.757","0","0","0","6.184","0","6.364","6.364","6.37","1","1","49","1","6","1","5","1","99","4","3","4","4","3","4","5","4","5","4","5","3","3","4","4","4","4","4","3","4","4","3","2","5","4","4","3","4","3","16","4","18","20","18","60b81b8709f5e164","3YOH7BII0973XNIQ1TM5AKGKHQDVKU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"891","2018-03-21 15:37:47","2018-03-21 15:40:04","0","7a093a106fde3e7d","100","136","1","2018-03-21 15:40:04","R_1N3vOHxUleR0B7c","","","","","39.779602050781","-75.050498962402","anonymous","EN","1.343","2.659","4.335","3","1.159","2.242","6.298","4","2.691","5.255","7.657","6","1","31","1","5","1","5","3","64","1","6","6","1","6","1","5","6","3","6","1","6","1","6","1","6","4","6","2","5","3","6","2","4","3","5","3","4","3","30","4","26","19","30","e459cd7c80bf1f8e","3IAEQB9FMEK8Y6CLZM5ES9484QIDW9","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"892","2018-03-21 15:37:47","2018-03-21 15:40:25","0","201d694a98c96502","100","158","1","2018-03-21 15:40:25","R_6kVrN9obyZUtr8d","","","","","32.767303466797","-96.624702453613","anonymous","EN","0","0","4.207","0","0","0","5.997","0","0","0","8.684","0","1","45","1","3","1","4","3","50","1","6","6","1","6","1","5","6","3","6","1","5","2","5","2","4","4","5","4","3","2","4","2","5","5","6","2","2","2","30","3","20","26","24","a7bc6476c6cb7ba1","39PAAFCODM02068DV20XBB3G034VT0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"893","2018-03-21 15:36:02","2018-03-21 15:40:47","0","95d6f1c6f1135b51","100","285","1","2018-03-21 15:40:48","R_33pNYp38sWZTSGS","","","","","42.15559387207","-71.426803588867","anonymous","EN","0","0","4.48","0","0","0","7.265","0","0","0","13.291","0","2","53","1","4","2","5","2","34","3","5","5","2","2","6","5","4","6","4","1","6","3","6","4","6","4","2","3","1","5","3","2","4","3","4","4","2","3","21","4","12","19","25","6295fd72a3689518","3UXUOQ9OKEXVAK887460ASXLQW07AN","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"894","2018-03-21 15:36:54","2018-03-21 15:40:52","0","f25800b256f17fa2","100","237","1","2018-03-21 15:40:52","R_3HTBaJpKfhsK5sc","","","","","45.658294677734","-108.3842010498","anonymous","EN","0","0","6.334","0","0","0","6.464","0","0","0","17.415","0","2","55","1","4","5","5","2","7","4","4","3","3","2","4","5","3","6","3","3","6","1","6","1","6","4","3","3","2","4","2","2","2","1","2","5","4","3","16","4","14","10","30","2559b8ac05be0977","3P4MQ7TPPXCNV6GQQZICA53NR4OBBK","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"895","2018-03-21 15:38:22","2018-03-21 15:42:00","0","14a32319c93147b7","100","217","1","2018-03-21 15:42:01","R_1EYXj0X9qgk1u6v","","","","","39.79670715332","-75.150398254395","anonymous","EN","0","0","5.967","0","0","0","6.763","0","0","0","9.766","0","2","38","3","3","1","3","10","50","4","4","4","3","4","4","5","4","5","4","3","3","4","4","3","3","4","4","6","3","4","3","2","4","3","3","3","3","3","19","4","14","18","17","7c8123065f98a0e5","3EICBYG644WCNU68SRROJDSIHURJCE","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"896","2018-03-21 15:41:02","2018-03-21 15:43:23","0","a88a83e235555439","100","140","1","2018-03-21 15:43:23","R_yyEW7nuf6HfdoVb","","","","","42.405395507812","-83.794296264648","anonymous","EN","0","0","4.166","0","0","0","6.294","0","0","0","7.347","0","1","40","1","7","1","6","2","11","2","5","5","2","5","2","5","5","4","5","2","6","1","5","1","6","4","4","5","2","2","5","2","2","2","2","5","5","2","25","3","18","10","29","8dee8dc19aad5ccd","3A9AA95ATWMNAK0R8U90238KYCHP5I","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"897","2018-03-21 15:41:20","2018-03-21 15:43:48","0","248abe5dd407839c","100","148","1","2018-03-21 15:43:49","R_xDU9FuqqNM5qeuB","","","","","40.104598999023","-74.345901489258","anonymous","EN","0","0","4.798","0","0","0","7.169","0","0","0","10.937","0","1","31","1","4","1","5","1","84","1","5","6","5","6","1","5","6","6","6","1","6","1","6","2","6","4","6","5","5","4","5","2","2","1","5","5","5","3","25","4","21","12","29","07d063e6e0af673c","33IZTU6J811TPV0T6HWPPR4FEVNSX0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"898","2018-03-21 15:40:49","2018-03-21 15:44:24","0","8db70759bcaaf2f0","100","214","1","2018-03-21 15:44:24","R_2ceEctWZbG2bkRA","","","","","39.67170715332","-104.92710113525","anonymous","EN","0","0","4.792","0","0","0","12.243","0","0","0","16.698","0","1","25","1","4","8","1","2","18","6","6","5","1","6","1","5","6","2","5","1","5","4","3","3","4","4","4","5","6","6","1","2","2","1","1","6","4","3","24","4","14","8","19","eb0ae6ff2bfb43c1","3RANCT1ZVFH2R5PWQQZ7FVVBGPVUBK","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"899","2018-03-21 15:40:38","2018-03-21 15:45:13","0","7d3da5e0fe66dc27","100","274","1","2018-03-21 15:45:13","R_3p5zszBYN8lYsZY","","","","","40.671401977539","-73.936096191406","anonymous","EN","0","0","4.636","0","0","0","6.906","0","0","0","6.89","0","1","32","2","4","1","3","2","10","5","5","5","2","5","2","5","5","3","5","1","4","3","4","4","4","4","3","3","3","4","3","2","6","4","4","3","6","3","22","4","16","19","19","05858dacca6131ee","3L70J4KAZGMBRT9IYH9MAK7HC75DAO","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"900","2018-03-21 15:44:24","2018-03-21 15:47:04","0","a6d99e5808402fda","100","160","1","2018-03-21 15:47:04","R_2tqZ95qOaHBuudl","","","","","28.451705932617","-81.465301513672","anonymous","EN","0","0","4.344","0","0","0","6.687","0","0","0","7.516","0","2","55","1","6","2","6","2","23","6","6","6","2","5","3","5","6","3","5","2","4","3","4","3","5","4","4","3","3","3","3","2","2","2","2","4","5","3","23","4","18","11","21","8f7995f83436f184","37QW5D2ZRGM3AUZLY9KX9SNMNMQ8SK","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"901","2018-03-21 15:19:47","2018-03-21 15:47:17","0","12542e71318f4d55","100","1649","1","2018-03-21 15:47:17","R_1QcJnWvTi4dFDnu","","","","","33.647506713867","-112.3883972168","anonymous","EN","3.908","3.908","4.716","1","0","0","51.471","0","0","0","102.399","0","2","27","2","6","1","3","1","50","3","2","2","4","3","5","5","1","1","1","4","4","5","4","2","4","4","5","5","4","5","3","2","5","4","6","5","5","3","14","4","16","19","19","c72e86632844f0b9","3DOCMVPBTNERXOUKWFSUSV3BPIENN8","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"902","2018-03-21 15:44:16","2018-03-21 15:47:19","0","38e28638d202628a","100","183","1","2018-03-21 15:47:20","R_1mIBQXW5YWPex41","","","","","41.569595336914","-87.79940032959","anonymous","EN","0","0","4.041","0","0","0","6.195","0","0","0","12.821","0","1","45","1","4","1","6","1","58","2","5","5","2","4","3","5","5","2","5","1","4","3","5","4","4","4","4","4","2","4","3","2","3","3","2","4","4","3","24","4","15","14","20","c4af71f6382be228","37U1UTWH9VMR9FZ8JKKSJIIQ1K78RW","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"903","2018-03-21 15:40:02","2018-03-21 15:50:35","0","17ffc62b9d1a3d5b","100","632","1","2018-03-21 15:50:36","R_3a96dfp4K2fmiDD","","","","","51.825393676758","19.43620300293","anonymous","EN","0","0","5.07","0","0","0","93.359","0","0","0","16.2","0","2","30","1","6","5","3","2","16","1","6","6","1","5","1","5","6","3","6","1","5","2","5","2","5","4","4","2","3","4","2","2","2","2","2","4","3","3","29","4","17","13","25","48be30d6376952c0","3LOTDFNYA7Z5WQQHQS04G97TG3YWF3","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"904","2018-03-21 15:48:13","2018-03-21 15:52:19","0","a4e7c58d452950ca","100","245","1","2018-03-21 15:52:19","R_x9Fe0jR3q3AC7rb","","","","","29.555694580078","-95.633499145508","anonymous","EN","0","0","20.679","0","0","0","10.792","0","0","0","9.691","0","2","28","3","4","3","2","2","5","1","5","6","1","5","1","5","6","2","6","1","6","1","6","1","6","4","5","2","4","2","4","2","6","1","2","5","5","3","28","4","23","13","30","a24fd03ad0b75829","36PW28KO4ZWGJZNIUCK6G2P2CJHEAT","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"905","2018-03-21 15:48:33","2018-03-21 15:52:28","0","f52549d44dff1e84","100","234","1","2018-03-21 15:52:29","R_1BWbDejkzw7dlQZ","","","","","41.30940246582","-72.924003601074","anonymous","EN","4.713","4.713","7.005","1","4.507","4.507","6.989","1","0","0","11.619","0","2","27","3","2","3","3","10","48","1","5","6","1","6","1","5","6","4","6","1","5","2","5","4","5","4","5","5","6","2","4","2","2","1","1","6","5","3","29","4","22","7","23","c8830ed99c3ee775","3OONKJ5DKCJ7E05ZU4NYGP3MY36BON","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
